booster,colsample_bytree,eta,eval_metric,improve10,improve15,improve5,lamda,learning_rate,max_depth,objective,scale_pos_weight,seed,value-mean10,value-mean15,value-mean5
gbtree,0.8,0.1,auc,-2.01105451165,-0.460005405124,-1.72908429642,0.4,0.1,5,binary:logistic,18.92543859649123,4,6.59,7.14533333333,7.608
gbtree,0.8,0.1,auc,-2.01105451165,-0.460005405124,-1.72908429642,0.6,0.1,5,binary:logistic,18.92543859649123,4,6.59,7.14533333333,7.608
gbtree,0.8,0.1,auc,-2.01105451165,-0.460005405124,-1.72908429642,0.8,0.1,5,binary:logistic,18.92543859649123,4,6.59,7.14533333333,7.608
gbtree,0.8,0.1,auc,-2.01105451165,-0.460005405124,-1.72908429642,1,0.1,5,binary:logistic,18.92543859649123,4,6.59,7.14533333333,7.608
gbtree,0.8,0.001,auc,0.539285407569,0.465871928826,-2.52916332454,0.2,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.001,auc,0.539285407569,0.465871928826,-2.52916332454,0.4,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.001,auc,0.539285407569,0.465871928826,-2.52916332454,0.6,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.001,auc,0.539285407569,0.465871928826,-2.52916332454,0.8,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.001,auc,0.539285407569,0.465871928826,-2.52916332454,1,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.001,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.2,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.001,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.4,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.001,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.6,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.001,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.8,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.001,auc,-1.18214202943,-1.08657667239,-2.31950765886,1,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.01,auc,0.539285407569,0.465871928826,-2.52916332454,0.2,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.01,auc,0.539285407569,0.465871928826,-2.52916332454,0.4,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.01,auc,0.539285407569,0.465871928826,-2.52916332454,0.6,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.01,auc,0.539285407569,0.465871928826,-2.52916332454,0.8,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.01,auc,0.539285407569,0.465871928826,-2.52916332454,1,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.01,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.2,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.01,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.4,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.01,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.6,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.01,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.8,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.01,auc,-1.18214202943,-1.08657667239,-2.31950765886,1,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.1,auc,0.539285407569,0.465871928826,-2.52916332454,0.2,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.1,auc,0.539285407569,0.465871928826,-2.52916332454,0.4,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.1,auc,0.539285407569,0.465871928826,-2.52916332454,0.6,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.1,auc,0.539285407569,0.465871928826,-2.52916332454,0.8,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.1,auc,0.539285407569,0.465871928826,-2.52916332454,1,0.05,6,binary:logistic,18.92543859649123,4,8.769,8.99866666667,7.14
gbtree,0.8,0.1,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.2,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.1,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.4,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.1,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.6,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.1,auc,-1.18214202943,-1.08657667239,-2.31950765886,0.8,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
gbtree,0.8,0.1,auc,-1.18214202943,-1.08657667239,-2.31950765886,1,0.1,6,binary:logistic,18.92543859649123,4,7.141,7.538,7.288
